valor,cep,cidade,bairro,logradouro,categoria,area,qtde_quartos,qtde_vagas,qtde_banheiros
200000,69057021,Manaus,Adrianópolis,Avenida Paraíba - de 1 ao fim - lado ímpar,Apartamentos,30,1,1,1
180000,69036525,Manaus,Santo Agostinho,Rua Projetada V,Casas,160,3,2,2
620000,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,144,3,2,3
450000,69050290,Manaus,Parque 10 de Novembro,Rua Virgílio Freire,Apartamentos,105,3,2,3
40000,69099794,Manaus,Cidade de Deus,Rua Rosa de Lírio,Casas,40,2,1,1
870000,69083240,Manaus,Aleixo,Rua dos Girassóis,Apartamentos,600,5,null,5
170000,69023022,Manaus,Tarumã-Açu,Rua dos Tigres,Apartamentos,49,3,1,1
200000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Apartamentos,57,2,1,1
750012,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,144,3,4,2
170000,69097060,Manaus,Cidade Nova,Rua 11,Casas,128,3,1,2
700000,69040430,Manaus,Dom Pedro I,Rua Castanhal,Apartamentos,100,3,2,2
600000,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Casas,220,3,4,3
850000,69060081,Manaus,Aleixo,Avenida José de Arimatéia,Apartamentos,117,3,2,3
320030,69093018,Manaus,Colônia Santo Antônio,Avenida Torquato Tapajós,Casas,88,3,2,2
300000,69030030,Manaus,Compensa,Rua Capitão Brás,Casas,2400,2,3,2
343266,69037255,Manaus,Ponta Negra,Avenida Thales Loureiro,Casas,67,2,2,3
790000,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Apartamentos,127,3,2,3
350000,69029160,Manaus,Santo Antônio,Rua Marechal Bittencourt,Apartamentos,69,2,1,2
650000,69058090,Manaus,Flores,Rua Visconde de Porto Seguro - até 99999 - lado ímpar,Casas,127,3,2,3
230000,69010130,Manaus,Centro,Rua Simão Bolívar,Apartamentos,53,1,1,1
350000,69041110,Manaus,Tarumã,Rua Professora Elvira Pinto,Casas,85,3,2,2
300000,69028075,Manaus,Flores,Rua Macuxi,Casas,76,2,1,3
550000,69060069,Manaus,Aleixo,Rua Planeta Urano,Apartamentos,115,3,2,3
125000,69018150,Manaus,Lago Azul,Avenida Comendador José Cruz,Apartamentos,42,2,1,1
2600000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Casas,540,4,0,5
3500000,69037107,Manaus,Ponta Negra,Rua Thales Loureiro,Casas,410,4,4,5
1030000,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Casas,266,3,4,5
295000,69080440,Manaus,Coroado,Rua Treze de Maio,Casas,158,4,null,3
80000,69086250,Manaus,São José Operário,Rua Rio Paraná,Casas,250,3,3,2
2950000,69050055,Manaus,Chapada,Avenida Doutor Theomário Pinto da Costa,Casas,250,5,2,5
180000,null,null,null,null,Apartamentos,50,2,1,1
null,69078120,Manaus,Japiim,Rua Professor Botinely,Apartamentos,null,2,1,2
7565641,69057070,Manaus,Adrianópolis,Rua Teresina,Apartamentos,538,5,5,5
1600000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,260,4,4,5
460000,69054308,Manaus,Parque 10 de Novembro,Rua Sendai,Casas,170,3,2,2
1800000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,200,4,3,5
395000,69057024,Manaus,Adrianópolis,Condomínio Nossa Senhora de Fátima,Apartamentos,80,2,1,2
55000,69036584,Manaus,Santo Agostinho,Beco Vila Verde,Casas,null,1,0,1
320000,69085190,Manaus,São José Operário,Rua Careiro,Casas,250,4,2,5
160000,69035510,Manaus,Compensa,Parque Ayapuá,Apartamentos,66,2,1,2
5500000,69060081,Manaus,Aleixo,Avenida José de Arimatéia,Casas,755,4,4,4
60000,69095000,Manaus,Cidade Nova,Avenida Noel Nutels - de 851/852 a 2399/2400,Casas,45,2,null,1
750000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,109,3,2,2
1100000,69029520,Manaus,Santo Antônio,Rua Miroel Silveira,Apartamentos,180,4,3,4
480000,69037063,Manaus,Ponta Negra,Alameda Albânia,Apartamentos,130,3,2,2
375001,69084224,Manaus,Zumbi dos Palmares,Rua Canari,Casas,450,5,5,4
190000,69041363,Manaus,Tarumã,Rua Praia de Canoa Quebrada,Apartamentos,52,3,1,1
850000,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Casas,218,3,4,4
250001,69097000,Manaus,Cidade Nova,Rua Padre João Ribeiro,Casas,75,2,2,2
371000,69093770,Manaus,Colônia Santo Antônio,Avenida Max Teixeira - até 2999 - lado ímpar,Apartamentos,93,3,1,2
203000,69044590,Manaus,Planalto,Rua Fulvio Pennanchi,Apartamentos,44,2,1,1
900000,69053000,Manaus,Nossa Senhora das Graças,Avenida Djalma Batista - até 1596 - lado par,Casas,360,3,3,3
249999,69028250,Manaus,Flores,Rua Bélgica,Casas,90,3,2,1
55000,69018150,Manaus,Lago Azul,Avenida Comendador José Cruz,Apartamentos,45,2,1,1
340000,69055717,Manaus,Parque 10 de Novembro,Rua Lima e Silva,Apartamentos,73,3,1,2
450000,69093770,Manaus,Colônia Santo Antônio,Avenida Max Teixeira - até 2999 - lado ímpar,Apartamentos,80,3,2,2
490000,69054700,Manaus,Parque 10 de Novembro,Avenida Tancredo Neves - de 1079/1080 a 1859/1860,Apartamentos,80,3,2,1
430000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,66,2,1,2
2000000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,362,5,5,5
25000,69000000,Manaus,Centro,null,Casas,null,0,null,0
232990,69037207,Manaus,Ponta Negra,Rua Narciso Cavalcante de Melo,Apartamentos,47,2,null,1
180000,null,null,null,null,Casas,48,2,2,2
150000,69050100,Manaus,Chapada,Travessa Pensador,Casas,350,3,3,2
430000,69023001,Manaus,Tarumã-Açu,Avenida do Turismo,Casas,999,3,2,2
1464000,null,null,null,null,Apartamentos,147,3,2,4
1600000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,250,4,4,4
889000,null,null,null,null,Apartamentos,123,3,2,5
450000,69093770,Manaus,Colônia Santo Antônio,Avenida Max Teixeira - até 2999 - lado ímpar,Apartamentos,85,3,2,2
1350000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,290,5,4,5
162399,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Apartamentos,41,2,1,1
500000,69054700,Manaus,Parque 10 de Novembro,Avenida Tancredo Neves - de 1079/1080 a 1859/1860,Apartamentos,80,3,2,2
258000,69058582,Manaus,Flores,Rua Conde de Itaguaí,Casas,81,3,2,2
750000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,172,3,4,4
879995,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Casas,200,3,4,5
450000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,85,3,2,3
220000,69028052,Manaus,Flores,Rua Tocantins,Casas,260,4,2,3
335000,69050045,Manaus,Chapada,Rua Parque dos Franceses,Apartamentos,60,2,1,1
110000,69088123,Manaus,Jorge Teixeira,Rua Paguana,Casas,18,3,0,2
280696,69033620,Manaus,São Jorge,Rua Professora Raimunda Brasil,Casas,184,3,null,2
265000,69055737,Manaus,Parque 10 de Novembro,Condomínio Parque dos Rios IV,Apartamentos,57,2,1,2
350000,69098052,Manaus,Novo Aleixo,Rua Jaciara,Casas,90,2,2,1
389000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Casas,null,3,null,2
260000,69078000,Manaus,Japiim,Avenida Tefé,Apartamentos,94,3,null,2
620000,69020160,Manaus,Centro,Rua Afonso Pena,Casas,300,5,4,3
2300000,69041010,Manaus,Tarumã,Avenida do Turismo,Casas,368,4,3,5
260000,69077762,Manaus,Japiim,Rua Professor Virgínio Marques,Apartamentos,72,3,1,2
650000,69023001,Manaus,Tarumã-Açu,Avenida do Turismo,Casas,110,2,2,4
281000,69023001,Manaus,Tarumã-Açu,Avenida do Turismo,Casas,44,2,1,2
250000,69055000,Manaus,Parque 10 de Novembro,Rua do Comércio,Casas,350,3,3,2
1600000,69037071,Manaus,Ponta Negra,Avenida Cecília Meireles,Casas,350,3,4,5
520000,69054715,Manaus,Parque 10 de Novembro,Rua Jean Renoir,Casas,140,3,4,1
480000,69023001,Manaus,Tarumã-Açu,Avenida do Turismo,Casas,110,4,3,3
290000,69088429,Manaus,Jorge Teixeira,Rua Mastruz,Casas,200,5,3,3
220000,69037043,Manaus,Ponta Negra,Rua Francisco Loureiro,Apartamentos,56,2,1,1
160001,69057300,Manaus,Adrianópolis,Rua Bento Maciel,Apartamentos,28,1,1,1
360000,69093092,Manaus,Monte das Oliveiras,Avenida Elias Ramiro Bentes - de 1397/1398 ao fim,Apartamentos,71,3,null,2
735000,69050030,Manaus,Parque 10 de Novembro,Avenida Mário Ypiranga - de 2386/2387 ao fim,Apartamentos,140,3,2,5
685001,69028348,Manaus,Flores,Rua Inaldo Luigi,Casas,103,3,3,3
130000,69095378,Manaus,Cidade Nova,Travessa Diana,Casas,10,1,null,2
530000,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Apartamentos,81,3,2,1
85000,69080000,Manaus,Coroado,Rua Marquesa de Santos,Casas,0,2,0,1
330000,69060081,Manaus,Aleixo,Avenida José de Arimatéia,Apartamentos,56,2,1,2
650000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,136,4,5,4
620130,69054000,Manaus,Parque 10 de Novembro,Rua Dom João VI,Casas,150,3,2,4
175000,69041010,Manaus,Tarumã,Avenida do Turismo,Apartamentos,41,2,1,null
3300000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Casas,800,3,5,4
178000,69041000,Manaus,Tarumã,Avenida Santos Dumont,Casas,100,2,2,1
1800000,null,null,null,null,Casas,1334,5,1,1
850000,69037057,Manaus,Ponta Negra,Alameda Alaska,Apartamentos,125,3,2,3
249997,69044230,Manaus,Planalto,Rua Sicília,Apartamentos,40,2,1,1
440000,69045630,Manaus,Planalto,Rua Belgrado,Casas,160,3,4,2
480000,69060010,Manaus,Aleixo,Rua Gabriel Gonçalves,Casas,306,3,2,2
1500132,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,170,3,2,4
850000,69030060,Manaus,Compensa,Rua Mário Brandão,Apartamentos,120,4,2,4
55000,69099403,Manaus,Cidade de Deus,Rua Curicacas,Casas,60,2,null,1
55000,69088414,Manaus,Jorge Teixeira,Rua Fernando Cordova,Casas,42,1,null,1
170000,69057530,Manaus,Adrianópolis,Condomínio Ouro Preto,Apartamentos,60,2,1,1
700058,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Casas,145,3,4,5
45000,69042670,Manaus,Dom Pedro I,Rua Tobias de Aguiar,Casas,null,3,null,2
150000,69099326,Manaus,Cidade de Deus,Rua São Tobias,Casas,80,3,1,3
550000,69057035,Manaus,Adrianópolis,Avenida Álvaro Maia,Apartamentos,160,3,2,2
880000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,155,3,3,5
null,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,280,4,4,5
1390000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,314,4,4,5
380000,69029160,Manaus,Santo Antônio,Rua Marechal Bittencourt,Apartamentos,67,2,2,2
580000,69041025,Manaus,Tarumã,Avenida Torquato Tapajós,Casas,130,3,null,3
155000,69042077,Manaus,Alvorada,Rua Itaji,Casas,126,2,1,1
200000,69059170,Manaus,Santa Etelvina,Rua Ibitirama,Casas,225,2,2,1
130000,69023097,Manaus,Tarumã-Açu,Rua Mutum do Norte,Apartamentos,42,2,1,1
500000,69097240,Manaus,Cidade Nova,Rua 312 B,Casas,270,4,3,2
280000,null,null,null,null,Casas,300,5,5,5
null,69060000,Manaus,Aleixo,Avenida André Araújo,Casas,750,5,5,5
110000,69054727,Manaus,Parque 10 de Novembro,Rua Ítalo Calvino,Casas,145,5,null,2
1500000,69041010,Manaus,Tarumã,Avenida do Turismo,Casas,250,4,5,5
710000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,124,3,2,3
321000,69045670,Manaus,Planalto,Rua Kampala,Casas,450,3,3,2
1200000,69095020,Manaus,Cidade Nova,Rua Rouxinol,Casas,300,5,5,4
1600002,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,134,3,2,4
248300,69044230,Manaus,Planalto,Rua Sicília,Apartamentos,51,2,1,2
1600000,69022160,Manaus,Tarumã,Condomínio Mediterrâneo,Casas,550,5,4,1
180000,69042190,Manaus,Alvorada,Rua Marajó,Casas,125,2,null,2
5000000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Casas,500,4,4,2
1600000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,250,4,null,4
null,69082000,Manaus,Coroado,Rua Cristo Rei,Casas,null,3,1,2
0,69036150,Manaus,Compensa,Beco do Delegado,Casas,0,0,0,0
250000,69097760,Manaus,Cidade Nova,Avenida Itaberaba,Casas,20000,2,1,2
150000,69088359,Manaus,Jorge Teixeira,Rua das Goiabeiras,Casas,null,3,1,2
95000,69095204,Manaus,Cidade Nova,Rua Jaime Cruz,Casas,161,2,1,2
620148,69054000,Manaus,Parque 10 de Novembro,Rua Dom João VI,Casas,150,3,2,4
2287998,69057000,Manaus,Adrianópolis,Avenida Mário Ypiranga - até 436/437,Apartamentos,215,4,5,5
1800000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,504,4,5,5
900000,69093074,Manaus,Colônia Terra Nova,Rua Apurina Colony,Casas,472,5,2,5
265026,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,80,3,2,2
2000000,69037030,Manaus,Ponta Negra,Alameda Suécia,Casas,600,4,0,5
40000,69044230,Manaus,Planalto,Rua Sicília,Apartamentos,42,2,1,1
100000,69080000,Manaus,Coroado,Rua Marquesa de Santos,Casas,null,3,3,2
780000,69055080,Manaus,Parque 10 de Novembro,Rua A,Apartamentos,129,3,2,4
220030,69057586,Manaus,Adrianópolis,Rua Bohemundo de Tarento,Apartamentos,50,1,1,1
316000,69044235,Manaus,Planalto,Avenida José Moacir Teberga de Toledo,Apartamentos,59,2,1,2
389265,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Apartamentos,69,2,2,2
399997,69055161,Manaus,Parque 10 de Novembro,Rua dos Passes,Apartamentos,76,3,2,2
1200000,69010160,Manaus,Centro,Avenida Constantino Nery - até 1106/1107,Casas,550,3,2,3
450000,69090002,Manaus,Cidade Nova,Avenida Max Teixeira - de 3039/3040 ao fim,Apartamentos,96,3,1,2
550000,69078100,Manaus,Japiim,Avenida Jorge Biváqua,Casas,300,3,4,3
250000,69098052,Manaus,Novo Aleixo,Rua Jaciara,Casas,70,2,4,1
243000,69038300,Manaus,Lírio do Vale,Travessa Jussiape,Casas,81,3,2,1
2200000,69058310,Manaus,Flores,Rua Rondônia,Casas,810,5,5,5
150000,69043200,Manaus,Alvorada,Rua Mogi Mirim,Casas,250,4,3,3
730000,69020031,Manaus,Centro,Avenida Joaquim Nabuco - de 1511/1512 ao fim,Apartamentos,89,3,2,2
2600000,69037015,Manaus,Ponta Negra,Alameda França,Casas,1000,4,5,5
55000,69018412,Manaus,Lago Azul,Travessa 3,Casas,320,1,1,1
270000,69090731,Manaus,Cidade Nova,Rua Cruz Alta,Casas,86,4,1,2
471200,null,null,null,null,Apartamentos,88,3,2,3
450000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,88,3,2,3
600000,69067290,Manaus,Petrópolis,Rua Edson Melo (Cj Jd Petrópolis),Casas,300,5,3,3
190000,69094670,Manaus,Cidade Nova,Rua Pinhais,Apartamentos,80,3,null,1
750000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,308,3,2,5
700000,69058581,Manaus,Flores,Rua Barão do Rio Branco,Casas,220,3,2,3
220000,69038010,Manaus,Lírio do Vale,Avenida Laguna,Casas,165,3,1,2
160000,null,null,null,null,Apartamentos,28,1,1,1
990000,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,160,3,null,3
700000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,160,3,4,1
1899000,69041025,Manaus,Tarumã,Avenida Torquato Tapajós,Casas,558,4,5,5
2800000,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,600,4,4,4
190000,69058558,Manaus,Novo Aleixo,Rua Afrânio Franco,Casas,70,2,null,2
550000,69040270,Manaus,Dom Pedro I,Avenida Jacira Reis - de 1/2 ao fim,Apartamentos,103,3,1,2
750000,69053050,Manaus,Nossa Senhora das Graças,Rua Rio Purús,Apartamentos,165,4,2,4
40000,69015595,Manaus,Colônia Terra Nova,Rua Morada Cristã,Casas,15,1,0,1
120000,69067610,Manaus,Petrópolis,Conjunto Vale do Sol,Apartamentos,54,2,1,1
320007,69054700,Manaus,Parque 10 de Novembro,Avenida Tancredo Neves - de 1079/1080 a 1859/1860,Casas,85,3,2,2
550000,69055705,Manaus,Parque 10 de Novembro,Rua Professor Samuel Benchimol,Apartamentos,67,2,null,2
160118,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,70,2,2,2
1600000,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,275,3,4,5
320000,69054641,Manaus,Parque 10 de Novembro,Rua Dom Diogo de Souza,Apartamentos,72,3,1,1
1500000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,153,3,null,3
95000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Apartamentos,53,3,1,1
219000,69041000,Manaus,Tarumã,Avenida Santos Dumont,Casas,54,2,2,1
350000,69036790,Manaus,Santo Agostinho,Rua Raimundo Nonato de Castro,Apartamentos,58,2,1,1
270000,69099065,Manaus,Novo Aleixo,Rua Afrânio Coutinho,Casas,200,3,3,2
1600000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,275,4,4,5
375000,69054672,Manaus,Parque 10 de Novembro,Rua Misushiro,Apartamentos,60,2,1,2
374185,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Apartamentos,66,2,1,2
1500000,69028242,Manaus,Flores,Rua Colômbia,Casas,300,4,null,4
310000,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Apartamentos,55,2,1,1
344000,69037255,Manaus,Ponta Negra,Avenida Thales Loureiro,Apartamentos,60,3,2,1
190000,69058581,Manaus,Flores,Rua Barão do Rio Branco,Casas,52,2,2,2
90000,69017125,Manaus,Santa Etelvina,Rua Caputira,Casas,null,2,2,1
500000,69055715,Manaus,Parque 10 de Novembro,Conjunto Jardim Itaóca,Casas,160,3,3,3
150000,69055300,Manaus,Parque 10 de Novembro,Rua Ricardo de Melo,Casas,400,3,3,3
265008,69090000,Manaus,Cidade Nova,Avenida Noel Nutels - até 849/850,Casas,78,3,2,2
430000,69054130,Manaus,Parque 10 de Novembro,Rua Rainha Catarina,Casas,102,3,2,2
160133,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,70,2,2,2
180000,69098000,Manaus,Novo Aleixo,Rua Cariré,Casas,70,2,2,1
790000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,110,3,2,2
550000,69028075,Manaus,Flores,Rua Macuxi,Casas,320,3,3,4
480000,69060000,Manaus,Aleixo,Avenida André Araújo,Casas,120,3,2,2
370000,null,null,null,null,Casas,100,3,2,1
156000,69058830,Manaus,Flores,Avenida Torquato Tapajós,Apartamentos,41,2,1,1
320000,69041010,Manaus,Tarumã,Avenida do Turismo,Casas,100,3,2,2
300000,69063393,Manaus,Petrópolis,Avenida Marques da Silveira,Casas,92,3,1,3
185100,69084000,Manaus,Zumbi dos Palmares,Rua Rio Badajós,Apartamentos,43,2,1,1
195000,69085000,Manaus,São José Operário,Avenida Autaz Mirim,Casas,76,5,null,5
241000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,53,3,1,1
1400000,69057070,Manaus,Adrianópolis,Rua Teresina,Apartamentos,155,3,2,5
950000,69058580,Manaus,Flores,Rua Marquês de Tamandaré,Apartamentos,219,3,2,2
150000,69099465,Manaus,Cidade de Deus,Rua Santa Maria da Paz (A Nascimento),Casas,160,3,1,2
750000,69050020,Manaus,Chapada,Avenida Darcy Vargas,Apartamentos,180,3,2,5
315166,69028214,Manaus,Flores,Rua Acajá,Apartamentos,63,2,1,2
850000,69045180,Manaus,Planalto,Rua Tróia,Casas,600,4,3,4
1900000,69037225,Manaus,Ponta Negra,Avenida José Augusto Loureiro,Casas,700,5,4,5
980000,69037580,Manaus,Nova Esperança,Rua José Furtuoso,Casas,325,4,4,5
384000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,66,2,1,2
1600000,null,null,null,null,Casas,270,3,4,4
1600000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,250,4,5,4
1150000,null,null,null,null,Casas,262,4,4,4
280000,69095812,Manaus,Cidade Nova,Rua Heitoral,Casas,173,4,2,3
190000,69060081,Manaus,Aleixo,Avenida José de Arimatéia,Apartamentos,67,1,null,1
400000,69050430,Manaus,Parque 10 de Novembro,Alameda Dona Júlia Martins,Apartamentos,103,3,1,3
230000,69020010,Manaus,Centro,Avenida Getúlio Vargas - até 719/720,Apartamentos,75,3,null,2
901005,69041010,Manaus,Tarumã,Avenida do Turismo,Casas,154,3,4,4
850000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,250,3,2,5
750000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,120,3,2,4
3500000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Casas,450,3,4,5
360000,69054672,Manaus,Parque 10 de Novembro,Rua Misushiro,Apartamentos,69,2,1,2
200000,69080680,Manaus,Coroado,Rua União,Casas,null,2,1,1
1300000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,134,3,null,3
350000,69030580,Manaus,Vila da Prata,Beco Choupo,Casas,null,4,2,3
250000,69054642,Manaus,Parque 10 de Novembro,Rua Saporo,Apartamentos,63,2,1,2
690000,69036000,Manaus,Compensa,Rua Abraão Cardoso,Casas,620,4,5,3
80000,null,null,null,null,Casas,null,3,0,2
2499000,69037057,Manaus,Ponta Negra,Alameda Alaska,Apartamentos,270,3,4,5
95000,69075000,Manaus,Distrito Industrial I,Avenida Buriti,Apartamentos,28,1,1,1
2000000,69053020,Manaus,Nossa Senhora das Graças,Avenida Rio Jutaí,Casas,335,4,5,5
295000,69098025,Manaus,Novo Aleixo,Avenida Abraham Benzion,Casas,82,3,2,2
1300000,69057000,Manaus,Adrianópolis,Avenida Mário Ypiranga - até 436/437,Apartamentos,230,4,2,5
500000,69020670,Manaus,Praça 14 de Janeiro,Rua Visconde de Porto Alegre,Casas,219,4,null,4
1650000,null,null,null,null,Apartamentos,135,3,null,5
150000,null,null,null,null,Casas,250,3,3,2
1550021,69037107,Manaus,Ponta Negra,Rua Thales Loureiro,Casas,246,4,4,5
45000,69035081,Manaus,Compensa,Rua Agripino Grieco,Casas,16,2,0,2
500000,69020010,Manaus,Centro,Avenida Getúlio Vargas - até 719/720,Apartamentos,200,3,2,3
500000,69092410,Manaus,Nova Cidade,Rua Monte Albert,Casas,90,3,3,3
200000,69059500,Manaus,Santa Etelvina,Rua João Monte Fusco,Casas,100,2,1,1
1500000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,153,3,2,2
399000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,null,3,null,4
319000,69037001,Manaus,Ponta Negra,Conjunto Asa,Apartamentos,56,3,2,2
270000,69054300,Manaus,Parque 10 de Novembro,Rua Gil Nogueira,Casas,58,2,2,2
378000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,66,2,null,1
1580000,null,null,null,null,Casas,262,4,4,5
530000,69036495,Manaus,Compensa,Rua Mário Assayag,Apartamentos,120,3,2,2
269990,69040465,Manaus,Dom Pedro I,Rua Alexandre de Moura,Apartamentos,66,3,1,2
750000,69000000,Manaus,Centro,null,Casas,700,4,5,5
280000,69028250,Manaus,Flores,Rua Bélgica,Casas,450,3,4,1
343266,69037001,Manaus,Ponta Negra,Conjunto Asa,Casas,60,2,2,3
135000,69097423,Manaus,Nova Cidade,Rua Ceuta,Casas,80,2,2,1
220133,69098000,Manaus,Novo Aleixo,Rua Cariré,Casas,70,2,2,2
321111,69044680,Manaus,Planalto,Rua Noemia Mourão,Casas,470,4,3,2
829900,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,175,3,4,3
318000,69037292,Manaus,Ponta Negra,Avenida Sérgio Milliet,Apartamentos,61,3,1,2
350000,69097305,Manaus,Nova Cidade,Avenida Margarita,Casas,0,0,0,0
400000,null,null,null,null,Apartamentos,96,3,2,2
480000,null,null,null,null,Casas,200,2,2,2
160000,69038030,Manaus,Lírio do Vale,Rua dos Gnomos,Casas,null,2,null,2
199000,69053160,Manaus,Nossa Senhora das Graças,Rua Curitiba,Casas,55,2,1,1
210000,69060000,Manaus,Aleixo,Avenida André Araújo,Apartamentos,47,2,1,1
80000,69017040,Manaus,Nova Cidade,Rua Rabino Jacob Azulay,Casas,180,2,2,2
230000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,54,3,1,1
1200000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,139,4,0,5
300000,null,null,null,null,Casas,60,2,2,1
100000,69030130,Manaus,Compensa,Rua Garcia Redondo,Casas,900,2,3,1
